file,line,function,table,classification,reason
backend/app/engines/discovery/azure_discovery.py,9737,_compute_workload_exposure,entra_role_assignments,SAFE,Engine/service receives db param — RLS typically enforced by caller
backend/app/engines/discovery/azure_discovery.py,9742,_compute_workload_exposure,credentials,SAFE,Engine/service receives db param — RLS typically enforced by caller
backend/app/engines/discovery/azure_discovery.py,9747,_compute_workload_exposure,graph_api_permissions,SAFE,Engine/service receives db param — RLS typically enforced by caller
backend/app/engines/discovery/azure_discovery.py,9758,_compute_workload_exposure,pim_eligible_assignments,SAFE,Engine/service receives db param — RLS typically enforced by caller
backend/app/engines/discovery/azure_discovery.py,9759,_compute_workload_exposure,pim_eligible_assignments,SAFE,Engine/service receives db param — RLS typically enforced by caller
backend/app/engines/discovery/azure_discovery.py,9763,_compute_workload_exposure,pim_activations,SAFE,Engine/service receives db param — RLS typically enforced by caller
backend/app/engines/discovery/azure_discovery.py,9774,_compute_workload_exposure,workload_activity_stats,SAFE,Engine/service receives db param — RLS typically enforced by caller
backend/app/engines/discovery/azure_discovery.py,9775,_compute_workload_exposure,workload_activity_stats,SAFE,Engine/service receives db param — RLS typically enforced by caller
backend/app/engines/discovery/azure_discovery.py,9818,<module>,app_registrations,SAFE,Scoped via discovery_run_id filter
backend/app/engines/discovery/azure_discovery.py,9819,<module>,app_registrations,SAFE,Scoped via discovery_run_id filter
backend/app/engines/discovery/azure_discovery.py,9848,<module>,role_assignments,SAFE,Engine/service receives db param — RLS typically enforced by caller
backend/app/engines/discovery/azure_discovery.py,9851,<module>,entra_role_assignments,SAFE,Engine/service receives db param — RLS typically enforced by caller
backend/app/engines/discovery/gcp_discovery.py,163,GCPDiscoveryEngine.run_discovery,discovery_runs,SAFE,Engine creates Database(organization_id=...) — RLS enforced
backend/app/engines/discovery/pipeline_validator.py,95,validate_resource_counts,azure_storage_accounts,SAFE,Scoped via discovery_run_id filter
backend/app/engines/discovery/pipeline_validator.py,96,validate_resource_counts,azure_storage_accounts,SAFE,Scoped via discovery_run_id filter
backend/app/engines/discovery/pipeline_validator.py,105,validate_resource_counts,azure_key_vaults,SAFE,Scoped via discovery_run_id filter
backend/app/engines/discovery/pipeline_validator.py,106,validate_resource_counts,azure_key_vaults,SAFE,Scoped via discovery_run_id filter
backend/app/engines/discovery/pipeline_validator.py,132,validate_role_assignments,role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/drift_detector.py,126,DriftDetector._get_run_timestamp,discovery_runs,SAFE,Engine/service receives db param — RLS enforced by caller
backend/app/engines/drift_detector.py,134,DriftDetector._get_first_run_timestamp,discovery_runs,SAFE,Engine/service receives db param — RLS enforced by caller
backend/app/engines/drift_detector.py,148,DriftDetector._get_run_identities,role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/drift_detector.py,276,DriftDetector._detect_removed_identities,app_registrations,SAFE,Scoped via discovery_run_id filter
backend/app/engines/escalation_detector.py,55,EscalationDetector._get_latest_run_id,discovery_runs,SAFE,org_id variable passed as parameter
backend/app/engines/escalation_detector.py,92,EscalationDetector.get_identity_escalation_paths,graph_edges,SAFE,Engine/service receives db param — RLS enforced by caller
backend/app/engines/escalation_detector.py,157,EscalationDetector._detect_can_assign_owner,role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/escalation_detector.py,199,EscalationDetector._detect_spn_owner,role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/escalation_detector.py,237,EscalationDetector._detect_mi_contributor,role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/fix_recommendation_engine.py,737,FixRecommendationEngine._load_findings,security_findings,SAFE,Scoped via discovery_run_id filter
backend/app/engines/ghost_detector.py,31,GhostIdentityDetector.detect,entra_role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/ghost_detector.py,31,GhostIdentityDetector.detect,role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/governance_analytics.py,71,GovernanceAnalyticsEngine._get_latest_run_id,discovery_runs,SAFE,org_id variable passed as parameter
backend/app/engines/governance_analytics.py,93,GovernanceAnalyticsEngine._compute_privilege_drift_rate,role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/governance_analytics.py,102,GovernanceAnalyticsEngine._compute_privilege_drift_rate,discovery_runs,SAFE,Engine/service receives db param — RLS enforced by caller
backend/app/engines/governance_analytics.py,112,GovernanceAnalyticsEngine._compute_privilege_drift_rate,role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/governance_analytics.py,184,GovernanceAnalyticsEngine._compute_guest_privilege_ratio,role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/governance_analytics.py,214,GovernanceAnalyticsEngine._compute_inactive_identity_ratio,role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/graph_attack_engine.py,345,GraphAttackEngine._build_graph,role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/graph_attack_engine.py,385,GraphAttackEngine._build_graph,entra_role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/graph_attack_engine.py,410,GraphAttackEngine._build_graph,azure_key_vaults,SAFE,Scoped via discovery_run_id filter
backend/app/engines/graph_attack_engine.py,437,GraphAttackEngine.<module>,app_registrations,SAFE,Scoped via discovery_run_id filter
backend/app/engines/graph_builder.py,189,GraphBuilder._get_latest_run_id,discovery_runs,SAFE,Engine/service receives db param — RLS enforced by caller
backend/app/engines/graph_builder.py,216,GraphBuilder._get_role_assignments,role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/graph_builder.py,237,GraphBuilder._add_graph_api_permission_nodes,graph_api_permissions,SAFE,Scoped via discovery_run_id filter
backend/app/engines/graph_intelligence.py,203,GraphIntelligenceEngine._get_latest_run_id,discovery_runs,SAFE,Engine/service receives db param — RLS enforced by caller
backend/app/engines/graph_intelligence.py,226,GraphIntelligenceEngine._load_role_assignments,role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/graph_visualizer.py,247,GraphVisualizer._load_graph_edges,graph_edges,SAFE,Engine/service receives db param — RLS enforced by caller
backend/app/engines/graph_visualizer.py,294,GraphVisualizer._load_neighbor_edges,graph_edges,SAFE,Engine/service receives db param — RLS enforced by caller
backend/app/engines/identity_exposure_engine.py,123,IdentityExposureEngine._detect_dormant_privileged,role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/identity_exposure_engine.py,171,IdentityExposureEngine._detect_long_lived_credential,credentials,SAFE,Scoped via discovery_run_id filter
backend/app/engines/identity_exposure_engine.py,217,IdentityExposureEngine._detect_spn_secret_exposure,credentials,SAFE,Scoped via discovery_run_id filter
backend/app/engines/identity_exposure_engine.py,263,IdentityExposureEngine._detect_external_privileged,role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/identity_governance_engine.py,170,IdentityGovernanceEngine._get_latest_run_id,discovery_runs,SAFE,Engine/service receives db param — RLS enforced by caller
backend/app/engines/identity_governance_engine.py,194,IdentityGovernanceEngine._load_role_assignments,role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/identity_graph_builder.py,44,build_identity_graph,discovery_runs,SAFE,Engine/service receives db param — RLS typically enforced by caller
backend/app/engines/identity_graph_builder.py,54,build_identity_graph,role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/identity_graph_builder.py,69,build_identity_graph,role_assignments,SAFE,Engine/service receives db param — RLS typically enforced by caller
backend/app/engines/identity_risk_simulator.py,201,IdentityRiskSimulator._count_resources_at_scope,role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/identity_risk_simulator.py,249,IdentityRiskSimulator._find_identity,discovery_runs,SAFE,Engine/service receives db param — RLS enforced by caller
backend/app/engines/identity_risk_simulator.py,260,IdentityRiskSimulator._find_identity,discovery_runs,SAFE,Engine/service receives db param — RLS enforced by caller
backend/app/engines/identity_risk_simulator.py,277,IdentityRiskSimulator._load_roles_for_identity,role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/identity_threat_detector.py,82,IdentityThreatDetector._get_latest_run_id,discovery_runs,SAFE,Engine/service receives db param — RLS enforced by caller
backend/app/engines/identity_threat_detector.py,103,IdentityThreatDetector._detect_privilege_escalation,role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/identity_threat_detector.py,242,IdentityThreatDetector._detect_policy_change,role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/nhi_analyzer.py,54,NHIAnalyzer._get_latest_run_id,discovery_runs,SAFE,org_id variable passed as parameter
backend/app/engines/nhi_analyzer.py,84,NHIAnalyzer.get_nhi_findings,risk_rules,SAFE,Engine/service receives db param — RLS enforced by caller
backend/app/engines/nhi_analyzer.py,217,NHIAnalyzer._analyze_spn_owner,role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/nhi_analyzer.py,251,NHIAnalyzer._analyze_mi_high_priv,role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/platform_health.py,50,PlatformHealthEngine.evaluate_tenant_health,discovery_runs,SAFE,Explicit organization_id filter in SQL
backend/app/engines/platform_health.py,65,PlatformHealthEngine.evaluate_tenant_health,security_findings,SAFE,Explicit organization_id filter in SQL
backend/app/engines/platform_health.py,72,PlatformHealthEngine.evaluate_tenant_health,discovery_runs,SAFE,Explicit organization_id filter in SQL
backend/app/engines/platform_health.py,90,PlatformHealthEngine.evaluate_tenant_health,snapshot_jobs,SAFE,Explicit organization_id filter in SQL
backend/app/engines/platform_health.py,134,PlatformHealthEngine.check_discovery_integrity,azure_key_vaults,SAFE,Scoped via discovery_run_id filter
backend/app/engines/platform_health.py,134,PlatformHealthEngine.check_discovery_integrity,azure_storage_accounts,SAFE,Scoped via discovery_run_id filter
backend/app/engines/platform_health.py,147,PlatformHealthEngine.check_discovery_integrity,azure_key_vaults,SAFE,Scoped via discovery_run_id filter
backend/app/engines/platform_health.py,147,PlatformHealthEngine.check_discovery_integrity,azure_storage_accounts,SAFE,Scoped via discovery_run_id filter
backend/app/engines/platform_health.py,154,PlatformHealthEngine.check_discovery_integrity,role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/policy_generator.py,146,PolicyGenerator._get_current_roles,role_assignments,SAFE,Engine/service receives db param — RLS enforced by caller
backend/app/engines/policy_generator.py,182,PolicyGenerator._analyze_activity,risk_rules,SAFE,Engine/service receives db param — RLS enforced by caller
backend/app/engines/policy_generator.py,238,PolicyGenerator._get_over_privileged_identities,discovery_runs,SAFE,Scoped via discovery_run_id filter
backend/app/engines/policy_generator.py,238,PolicyGenerator._get_over_privileged_identities,role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/policy_recommender.py,47,PolicyRecommender._get_latest_run_id,discovery_runs,SAFE,org_id variable passed as parameter
backend/app/engines/policy_recommender.py,62,PolicyRecommender._eval_excess_privilege_identity,role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/policy_recommender.py,139,PolicyRecommender._eval_guest_user_privilege_review,role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/policy_recommender.py,208,PolicyRecommender._eval_service_principal_excess_privilege,role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/rbac_hygiene.py,552,RbacHygieneEngine._load_pim_eligible,pim_eligible_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/rbac_hygiene.py,559,RbacHygieneEngine._load_pim_eligible,discovery_runs,SAFE,Scoped via discovery_run_id filter
backend/app/engines/rbac_hygiene.py,559,RbacHygieneEngine._load_pim_eligible,pim_eligible_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/remediation/fix_prioritizer.py,366,FixPrioritizer.get_org_top_3,role_assignments,SAFE,Explicit organization_id filter in SQL
backend/app/engines/remediation/fix_prioritizer.py,496,FixPrioritizer._load_full_identity,role_assignments,SAFE,Engine/service receives db param — RLS typically enforced by caller
backend/app/engines/remediation/fix_prioritizer.py,514,FixPrioritizer._load_full_identity,entra_role_assignments,SAFE,Engine/service receives db param — RLS typically enforced by caller
backend/app/engines/remediation_engine.py,153,RemediationEngine._get_remediation_mode,settings,SAFE,Engine/service receives db param — RLS enforced by caller
backend/app/engines/remediation_engine.py,191,RemediationEngine._count_owners_for_connection,discovery_runs,SAFE,Scoped via discovery_run_id filter
backend/app/engines/remediation_engine.py,191,RemediationEngine._count_owners_for_connection,role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/reporting_engine.py,144,ReportingEngine._identity_risk,security_findings,SAFE,Engine/service receives db param — RLS enforced by caller
backend/app/engines/reporting_engine.py,384,ReportingEngine._compliance_evidence,security_findings,SAFE,Engine/service receives db param — RLS enforced by caller
backend/app/engines/reporting_engine.py,414,ReportingEngine._compliance_evidence,security_findings,SAFE,Engine/service receives db param — RLS enforced by caller
backend/app/engines/reporting_engine.py,422,ReportingEngine._compliance_evidence,security_findings,SAFE,Engine/service receives db param — RLS enforced by caller
backend/app/engines/risk/agirs_engine.py,211,AGIRSEngine._get_run_ids,cloud_connections,SAFE,Explicit organization_id filter in SQL
backend/app/engines/risk/agirs_engine.py,211,AGIRSEngine._get_run_ids,discovery_runs,SAFE,Explicit organization_id filter in SQL
backend/app/engines/risk/agirs_engine.py,224,AGIRSEngine._get_run_ids,discovery_runs,SAFE,Explicit organization_id filter in SQL
backend/app/engines/risk/agirs_engine.py,260,AGIRSEngine._compute_hiri,entra_role_assignments,SAFE,Engine/service receives db param — RLS enforced by caller
backend/app/engines/risk/agirs_engine.py,260,AGIRSEngine._compute_hiri,role_assignments,SAFE,Engine/service receives db param — RLS enforced by caller
backend/app/engines/risk/agirs_engine.py,369,AGIRSEngine.<module>,entra_role_assignments,SAFE,Engine/service receives db param — RLS enforced by caller
backend/app/engines/risk/agirs_engine.py,369,AGIRSEngine.<module>,role_assignments,SAFE,Engine/service receives db param — RLS enforced by caller
backend/app/engines/risk/agirs_engine.py,491,AGIRSEngine._compute_nhiri,entra_role_assignments,SAFE,Engine/service receives db param — RLS enforced by caller
backend/app/engines/risk/agirs_engine.py,491,AGIRSEngine._compute_nhiri,role_assignments,SAFE,Engine/service receives db param — RLS enforced by caller
backend/app/engines/risk/agirs_engine.py,528,AGIRSEngine._compute_nhiri,app_registrations,SAFE,Engine/service receives db param — RLS enforced by caller
backend/app/engines/risk/agirs_engine.py,621,_compute_gei,pim_eligible_assignments,SAFE,Engine/service receives db param — RLS typically enforced by caller
backend/app/engines/risk/agirs_engine.py,644,_compute_gei,sa_attestations,SAFE,Engine/service receives db param — RLS typically enforced by caller
backend/app/engines/risk/agirs_engine.py,662,_compute_gei,workload_activity_stats,SAFE,Engine/service receives db param — RLS typically enforced by caller
backend/app/engines/risk/agirs_engine.py,711,_update_blast_radius_scores,entra_role_assignments,SAFE,Engine/service receives db param — RLS typically enforced by caller
backend/app/engines/risk/agirs_engine.py,711,_update_blast_radius_scores,role_assignments,SAFE,Engine/service receives db param — RLS typically enforced by caller
backend/app/engines/risk/agirs_engine.py,799,_get_top_dangerous,role_assignments,SAFE,Engine/service receives db param — RLS typically enforced by caller
backend/app/engines/risk/agirs_engine.py,857,_compute_confidence,workload_activity_stats,SAFE,Engine/service receives db param — RLS typically enforced by caller
backend/app/engines/risk/risk_summary_engine.py,98,RiskSummaryEngine._compute_identity_counts,entra_role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/risk/risk_summary_engine.py,98,RiskSummaryEngine._compute_identity_counts,role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/risk/risk_summary_engine.py,157,RiskSummaryEngine._compute_identity_counts,entra_role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/risk/risk_summary_engine.py,157,RiskSummaryEngine._compute_identity_counts,role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/risk/risk_summary_engine.py,255,RiskSummaryEngine._compute_remaining_metrics,graph_attack_findings,SAFE,Explicit organization_id filter in SQL
backend/app/engines/risk/risk_summary_engine.py,256,RiskSummaryEngine._compute_remaining_metrics,graph_attack_findings,SAFE,Explicit organization_id filter in SQL
backend/app/engines/risk/risk_summary_engine.py,294,RiskSummaryEngine._compute_remaining_metrics,discovery_runs,SAFE,Engine/service receives db param — RLS enforced by caller
backend/app/engines/risk/risk_summary_engine.py,296,RiskSummaryEngine._compute_remaining_metrics,discovery_runs,SAFE,Engine/service receives db param — RLS enforced by caller
backend/app/engines/risk/risk_summary_engine.py,323,RiskSummaryEngine._compute_remaining_metrics,entra_role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/risk/risk_summary_engine.py,324,RiskSummaryEngine._compute_remaining_metrics,entra_role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/risk/risk_summary_engine.py,334,RiskSummaryEngine._compute_remaining_metrics,posture_scores,SAFE,Engine/service receives db param — RLS enforced by caller
backend/app/engines/risk/risk_summary_engine.py,341,RiskSummaryEngine.<module>,posture_scores,SAFE,Explicit organization_id filter in SQL
backend/app/engines/risk/risk_summary_engine.py,342,RiskSummaryEngine.<module>,posture_scores,SAFE,Explicit organization_id filter in SQL
backend/app/engines/risk_evaluator.py,66,RiskEvaluator._get_latest_run_id,discovery_runs,SAFE,org_id variable passed as parameter
backend/app/engines/risk_evaluator.py,94,RiskEvaluator._eval_disabled_user_with_role,role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/risk_evaluator.py,121,RiskEvaluator._eval_guest_high_privilege,role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/risk_evaluator.py,149,RiskEvaluator._eval_spn_owner,role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/risk_evaluator.py,227,RiskEvaluator._eval_inactive_privileged,role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/risk_evaluator.py,287,RiskEvaluator._eval_aws_user_admin_policy,role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/risk_evaluator.py,349,RiskEvaluator._eval_gcp_owner_on_project,role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/risk_forecaster.py,210,RiskForecaster._check_credential_aging,risk_rules,SAFE,Engine/service receives db param — RLS enforced by caller
backend/app/engines/risk_forecaster.py,229,RiskForecaster._check_privileged_growth,risk_rules,SAFE,Engine/service receives db param — RLS enforced by caller
backend/app/engines/risk_forecaster.py,264,RiskForecaster._check_nhi_exposure,risk_rules,SAFE,Engine/service receives db param — RLS enforced by caller
backend/app/engines/role_mining.py,900,RoleMiningEngine._load_all_roles,discovery_runs,SAFE,Engine/service receives db param — RLS enforced by caller
backend/app/engines/role_mining.py,913,RoleMiningEngine._load_all_roles,role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/role_mining.py,959,RoleMiningEngine._load_all_roles,entra_role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/role_mining.py,1004,RoleMiningEngine._load_all_roles,pim_eligible_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/role_mining.py,1018,RoleMiningEngine.<module>,pim_activations,SAFE,Scoped via discovery_run_id filter
backend/app/engines/role_mining.py,1051,RoleMiningEngine._load_evidence_data,pim_activations,SAFE,Scoped via discovery_run_id filter
backend/app/engines/security_command_center.py,162,SecurityCommandCenter._count_active_identities,discovery_runs,SAFE,Scoped via discovery_run_id filter
backend/app/engines/security_copilot.py,147,SecurityCopilot._get_risk_ranking_data,discovery_runs,SAFE,Scoped via discovery_run_id filter
backend/app/engines/security_copilot.py,178,SecurityCopilot._get_anomaly_data,anomalies,SAFE,Engine/service receives db param — RLS enforced by caller
backend/app/engines/security_findings.py,189,SecurityFindingsEngine._detect_dormant_privileged,entra_role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/security_findings.py,189,SecurityFindingsEngine._detect_dormant_privileged,role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/security_findings.py,251,SecurityFindingsEngine._detect_disabled_active_role,entra_role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/security_findings.py,251,SecurityFindingsEngine._detect_disabled_active_role,role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/security_findings.py,291,SecurityFindingsEngine._detect_guest_admin,entra_role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/security_findings.py,479,SecurityFindingsEngine._detect_mi_sub_scope,role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/security_findings.py,519,SecurityFindingsEngine._detect_sub_owner,role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/security_findings.py,583,_detect_sensitive_data_access,role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/security_findings.py,646,_detect_broad_rbac,role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/security_findings.py,688,_detect_storage_public,azure_storage_accounts,SAFE,Scoped via discovery_run_id filter
backend/app/engines/security_findings.py,725,_detect_kv_no_purge,azure_key_vaults,SAFE,Scoped via discovery_run_id filter
backend/app/engines/security_findings.py,762,_detect_kv_no_private,azure_key_vaults,SAFE,Scoped via discovery_run_id filter
backend/app/engines/security_findings_engine.py,40,generate_security_findings,discovery_runs,SAFE,Engine/service receives db param — RLS typically enforced by caller
backend/app/engines/security_findings_engine.py,50,generate_security_findings,role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/security_findings_engine.py,64,generate_security_findings,role_assignments,SAFE,Engine/service receives db param — RLS typically enforced by caller
backend/app/engines/security_findings_engine.py,80,generate_security_findings,discovery_runs,SAFE,Engine/service receives db param — RLS typically enforced by caller
backend/app/engines/security_findings_engine.py,90,generate_security_findings,discovery_runs,SAFE,organization_id variable passed as parameter
backend/app/engines/security_findings_engine.py,170,<module>,security_findings,SAFE,Scoped via discovery_run_id filter
backend/app/engines/security_findings_engine.py,180,<module>,security_findings,SAFE,organization_id variable passed as parameter
backend/app/engines/security_posture_engine.py,31,compute_security_posture,discovery_runs,SAFE,Engine/service receives db param — RLS typically enforced by caller
backend/app/engines/security_posture_engine.py,45,compute_security_posture,security_findings,SAFE,Scoped via discovery_run_id filter
backend/app/engines/telemetry/behavioral_engine.py,41,BehavioralAnomalyEngine._insert_anomaly,workload_anomaly_events,SAFE,organization_id variable passed as parameter
backend/app/engines/telemetry/behavioral_engine.py,66,BehavioralAnomalyEngine._detect_impossible_travel,workload_signin_events,SAFE,Scoped via discovery_run_id filter
backend/app/engines/telemetry/behavioral_engine.py,103,BehavioralAnomalyEngine._detect_dormant_reactivation,workload_signin_events,SAFE,Scoped via discovery_run_id filter
backend/app/engines/telemetry/behavioral_engine.py,133,BehavioralAnomalyEngine._detect_off_hours_spike,workload_activity_stats,SAFE,Scoped via discovery_run_id filter
backend/app/engines/telemetry/behavioral_engine.py,161,BehavioralAnomalyEngine._detect_new_resource_access,workload_signin_events,SAFE,Scoped via discovery_run_id filter
backend/app/engines/telemetry/behavioral_engine.py,198,BehavioralAnomalyEngine._detect_auth_failure_burst,workload_signin_events,SAFE,Scoped via discovery_run_id filter
backend/app/engines/telemetry/behavioral_engine.py,235,BehavioralAnomalyEngine._detect_risky_sign_in,workload_signin_events,SAFE,Scoped via discovery_run_id filter
backend/app/engines/telemetry/behavioral_engine.py,264,BehavioralAnomalyEngine._detect_ca_bypass_attempt,workload_signin_events,SAFE,Scoped via discovery_run_id filter
backend/app/engines/telemetry/behavioral_engine.py,292,BehavioralAnomalyEngine._detect_volume_anomaly,workload_activity_stats,SAFE,Scoped via discovery_run_id filter
backend/app/engines/telemetry/p2_ingestion.py,288,P2TelemetryService.compute_activity_stats,workload_activity_stats,SAFE,Scoped via discovery_run_id filter
backend/app/engines/telemetry/p2_ingestion.py,288,P2TelemetryService.compute_activity_stats,workload_signin_events,SAFE,Scoped via discovery_run_id filter
backend/app/entitlements/decorator.py,46,wrapper,activity_log,SAFE,organization_id variable passed as parameter
backend/app/scheduler.py,227,_run_org_discovery,discovery_runs,SAFE,Explicit organization_id filter in SQL
backend/app/scheduler.py,237,_run_org_discovery,discovery_runs,SAFE,Explicit organization_id filter in SQL
backend/app/scheduler.py,872,_send_change_notification_if_needed,discovery_runs,SAFE,Scheduler uses Database(organization_id=...) — RLS enforced
backend/app/scheduler.py,904,_send_change_notification_if_needed,discovery_runs,SAFE,Explicit organization_id filter in SQL
backend/app/scheduler.py,1214,_run,discovery_runs,SAFE,Explicit organization_id filter in SQL
backend/app/scheduler.py,1287,_run,discovery_runs,SAFE,Explicit organization_id filter in SQL
backend/app/scheduler.py,1381,_run,discovery_runs,SAFE,Explicit organization_id filter in SQL
backend/app/scheduler.py,1463,_compute_risk_summary,discovery_runs,SAFE,Explicit organization_id filter in SQL
backend/app/scheduler.py,1551,_fire_webhook_events,discovery_runs,SAFE,organization_id variable passed as parameter
backend/app/scheduler.py,1647,_generate_notifications,discovery_runs,SAFE,organization_id variable passed as parameter
backend/app/scheduler.py,1654,_generate_notifications,discovery_runs,SAFE,organization_id variable passed as parameter
backend/app/scheduler.py,3976,_run_nhi_signin_enrichment,cloud_connections,SAFE,Explicit organization_id filter in SQL
backend/app/scheduler.py,4187,_run_agent_orphan_detection,security_findings,SAFE,Explicit organization_id filter in SQL
backend/app/scheduler.py,4218,_run_agent_orphan_detection,security_findings,SAFE,Explicit organization_id filter in SQL
backend/app/services/agent_classifier.py,208,classify_tenant,discovery_runs,SAFE,Explicit organization_id filter in SQL
backend/app/services/agent_classifier.py,355,_get_identity_roles,role_assignments,SAFE,Engine/service receives db param — RLS typically enforced by caller
backend/app/services/agent_classifier.py,356,_get_identity_roles,role_assignments,SAFE,Engine/service receives db param — RLS typically enforced by caller
backend/app/services/connection_lifecycle.py,77,ConnectionLifecycleService.remove_connection_data,discovery_runs,SAFE,Explicit organization_id filter in SQL
backend/app/services/connection_lifecycle.py,116,ConnectionLifecycleService.remove_connection_data,discovery_runs,SAFE,Explicit organization_id filter in SQL
backend/app/services/connection_lifecycle.py,143,ConnectionLifecycleService.remove_connection_data,cloud_connections,SAFE,Explicit organization_id filter in SQL
backend/app/services/connection_lifecycle.py,202,ConnectionLifecycleService.purge_connection_data,discovery_runs,SAFE,Explicit organization_id filter in SQL
backend/app/services/connection_lifecycle.py,226,ConnectionLifecycleService.purge_connection_data,discovery_runs,SAFE,Explicit organization_id filter in SQL
backend/app/services/connection_lifecycle.py,232,ConnectionLifecycleService.purge_connection_data,discovery_runs,SAFE,Explicit organization_id filter in SQL
backend/app/services/connection_lifecycle.py,300,ConnectionLifecycleService._cancel_inflight_jobs,snapshot_jobs,SAFE,Engine/service receives db param — RLS enforced by caller
backend/app/services/connection_lifecycle.py,301,ConnectionLifecycleService._cancel_inflight_jobs,snapshot_jobs,SAFE,Engine/service receives db param — RLS enforced by caller
backend/app/services/connection_lifecycle.py,367,ConnectionLifecycleService.cleanup_orphaned_data,cloud_connections,SAFE,Explicit organization_id filter in SQL
backend/app/services/connection_lifecycle.py,367,ConnectionLifecycleService.cleanup_orphaned_data,discovery_runs,SAFE,Explicit organization_id filter in SQL
backend/app/services/copilot_service.py,190,CopilotService.gather_context,discovery_runs,SAFE,Engine/service receives db param — RLS typically enforced by caller
backend/app/services/copilot_service.py,209,CopilotService.gather_context,anomalies,SAFE,Engine/service receives db param — RLS typically enforced by caller
backend/app/services/copilot_service.py,251,CopilotService.gather_context,drift_reports,SAFE,Engine/service receives db param — RLS typically enforced by caller
backend/app/services/copilot_service.py,286,CopilotService.get_suggestions,anomalies,SAFE,Engine/service receives db param — RLS typically enforced by caller
backend/app/services/copilot_service.py,292,CopilotService.get_suggestions,discovery_runs,SAFE,Scoped via discovery_run_id filter
backend/app/services/copilot_service.py,303,CopilotService.get_suggestions,discovery_runs,SAFE,Scoped via discovery_run_id filter
backend/app/services/phase3_graph_writer.py,292,Phase3GraphWriter._upsert_edge,graph_edges,SAFE,Explicit organization_id filter in SQL
